CAPTEA CPR,SANOFI AVENTIS FRANCE
HEC POMMADE CUTANEE ET NASALE,CHAUVIN
OXYPLASTINE 46% POMMADE 65G NSFP,CS DERMATOLOGIE
UROALPHA 10MG/1ML PDR ET SOL NSFP,NULL
UROALPHA 120MG CPR NSFP,DEBAT
PENTRIUM 20MG/5MG CPR NSFP,ROCHE
POTASSIUM RCA SIROP SACHET,RICHARD
ZINC GLUCON AGT 10MG/10ML SOL INJ,AGUETTANT
MOLYBDENE AGT 0.2MG/10ML INJ NSFP,AGUETTANT
SELENIUM AGT 0.1MG/10ML SOL INJ,AGUETTANT
BARNETIL 24.4G/100ML BUV 60ML NSFP,SANOFI AVENTIS FRANCE
LEPTICUR 10MG/2ML SOL INJ,SANOFI AVENTIS FRANCE
DOXYGRAM 100MG GELULE NSFP,LABORATOIRES PHARMA 2000
BAYPRESS 20MG CPR,BAYER PHARMA
BAYPRESS 10MG CPR,BAYER SANTE
HYTRINE 5MG CPR,CSP - CENTRE SPECIALITES PHARMACEUTIQUES
VANCOMYCINE LEDERLE 500MG PDR NSFP,NULL
GLUCOSE AGT 5% INJ POC DAT 50ML NSFP,AGUETTANT
GLUCOSE FDR 20% SOL INJ 50/125 NSFP,NULL
GLUCOSE FDR 50% INJ FV 125ML NSFP,NULL
G 2.5 NACL 0.45 FDR INJ 125ML NSFP,NULL
PANTESTONE 40MG CAPSULE MOLLE,MSD FRANCE
ISKEDYL FORT NSFP,NULL
FORTRANS PDR ORALE SACHET,IPSEN
NEO MERCAZOLE 5MG CPR,CSP - CENTRE SPECIALITES PHARMACEUTIQUES
NIMOTOP 30MG CPR,BAYER SANTE
HYTRINE 1MG CPR,CSP - CENTRE SPECIALITES PHARMACEUTIQUES
SEGLOR LYOC 5MG LYOPH ORAL NSFP,UCB PHARMA SA
NORMOSANG 250MG/10ML SOL INJ,ORPHAN EUROPE
TICARPEN 5G PDR INJ IV,GLAXOSMITHKLINE
CYMEVAN 500MG PDR INJ,ROCHE
ECAZIDE CPR,BRISTOL MYERS SQUIBB
MONICOR LP 40MG GELULE,PIERRE FABRE MEDICAMENT
VAMINOLACT SOL INJ FL 100ML,FRESENIUS KABI FRANCE
GLIFANAN 200MG CPR NSFP,NULL
EPREX 4000UI/ML SOL INJ FL 1ML NSFP,JANSSEN CILAG
SODIUM BIC BBM 4.2% INJ A 10ML NSFP,NULL
CORVASAL INTRACORONAIRE  INJ NSFP,SANOFI AVENTIS FRANCE
ATHEROLIP 500MG CPR NSFP,NULL
PLASMACAIR SOL INJ FV 500ML NSFP,BAXTER SA
PERIFAZO SOL INJ FV 500ML NSFP,FRESENIUS KABI FRANCE
ADLONE 200MG CPR NSFP,NULL
ORGAMETRIL 5MG CPR NSFP,SCHERING PLOUGH
DIOVENOR 300MG CPR NSFP,INNOTECH INTERNATIONAL
ACIDRINE CPR A CROQUER,TEOFARMA
A 313 50000UI/1ML SOL NSFP,NULL
A 313 POMMADE,PHARMA DEVELOPPEMENT
PERFUSAN A SOL INJ FL NSFP,NULL
SALBUMOL FORT 5MG/5ML SOL INJ,GLAXOSMITHKLINE
ACTICARBINE CPR,ELERTE
TRIFLUCAN 50MG GELULE,PFIZER
TAXOL 6MG/ML SOL INJ FL 5ML,BRISTOL MYERS SQUIBB
TRINORDIOL CPR,PFIZER
VASODISTAL 80MG/2ML SOL INJ NSFP,NULL
ACTIVAROL SOL BUV AMP 10ML NSFP,MERCK MEDICATION FAMILIALE SAS
ACTITONIC ENF SOL BUV NSFP,NULL
ACTIPHOS SOL BUV AMP 3ML NSFP,TEOFARMA
ACTIDILON HYDROCORTISONE CREME NSFP,NULL
ACTIDILON 0.2% CREME NSFP,NULL
ACTI 5 SIROP NSFP,PIERRE FABRE MEDICAMENT
ACTI 5 SOL BUV AMP 5ML,PIERRE FABRE MEDICAMENT
VASCULAT 10MG CPR NSFP,NULL
VARNOLINE CPR,MSD FRANCE
OGYLINE 0.35MG CPR NSFP,EFFIK
NORISTERAT 200MG/1ML SOL INJ NSFP,BAYER SANTE
MICROVAL 0.03MG CPR,PFIZER
EXLUTON 0.5MG CPR NSFP,DISTRIRETI SA
ORTHO NOVUM 1/35 CPR NSFP,JANSSEN CILAG
PLANOR CPR NSFP,EFFIK
METRODINE 75UI/1ML PDR ET SOL NSFP,NULL
SYNALAR GRAS 0.025% POMMADE NSFP,JOLLY JATEL
CLAMOXYL 250MG PDR ORALE SACHET NSFP,GLAXOSMITHKLINE
HIDONAC 5G/25ML SOL INJ,ZAMBON FRANCE
MONICOR LP 60MG GELULE,PIERRE FABRE MEDICAMENT
VOLTARENE EMULGEL 1% GEL TUBE,NOVARTIS SANTE FAMILIALE SA
BITHIONOL PCH 250MG GELULE NSFP,NULL
NIZAXID 300MG GELULE NSFP,NORGINE PHARMA
NIZAXID 150MG GELULE,NORGINE PHARMA
LASILIX 10MG/ML SOL BUV,SANOFI AVENTIS FRANCE
OPHTAPHENICOL 1% COLLYRE NSFP,NULL
ABUFENE 400MG CPR,BOUCHARA RECORDATI
ASPARDOXINE 250MG CPR NSFP,NULL
CALCIUM ASCORBATE RCA GRANULES,RICHARD
ASCORTONYL SOL BUV AMP NSFP,NULL
ASCORBAMINE 1500 SOL BUV AMP NSFP,NULL
ASCENCYL SOL BUV AMP NSFP,NULL
ARPHOS SOL BUV,ABBOTT PRODUCTS SAS
AMINOX SOL BUV NSFP,NULL
MUCOSOL 0.4G TALC PDR NSFP,NULL
TILADE 2MG SUSP INHAL NSFP,AVENTIS
TOBREX 0.3% POMMADE OPH,ALCON
TOBREX 0.3% COLLYRE FL 5ML,ALCON
XENID 25MG CPR NSFP,NULL
XENID LP 100MG CPR NSFP,NULL
ELAVIL 10MG CPR NSFP,SUBSTIPHARM
XENID 25MG SUPPO NSFP,NULL
XENID 100MG SUPPO NSFP,NULL
ARGINOTRI B CPR,BOUCHARA RECORDATI
ADN MAYOLY SPINDL 0.15G GELULE NSFP,NULL
ACTIVAROL C 100 SOL BUV NSFP,NULL
ACTIVAROL C 500 SOL BUV NSFP,NULL
ADENA C 500MG CPR NSFP,INNOTECH INTERNATIONAL
ARGININE VEYRON 1G/5ML SOL INJ NSFP,PIERRE FABRE MEDICAMENT
ENERGITUM 2.5G/10ML SOL BUV NSFP,CHEMICAL FARMA
VIRIDEX SOL BUV AMP NSFP,NULL
NORMACOL BOURDAINE GRANULES NSFP,NORGINE PHARMA
SALBUTINE 2MG CPR NSFP,NULL
ARGININE VEYRON 1G/5ML SOL BUV AMP,PIERRE FABRE MEDICAMENT
ARGININE VEYRON 0.918G/5ML SOL BUV,PIERRE FABRE MEDICAMENT
BETRIPHOS C GELULE NSFP,SCHWARZ PHARMA
BEPAM SOL BUV AMP NSFP,MERCK CLEVENOT
ATEPADENE 7MG GELULE NSFP,MAYOLY SPINDLER
BIOVALINE B6 B12 SOL BUV AMP NSFP,NULL
BIOTONE SOL BUV AMP NSFP,NULL
CA C 1000 SDZ CPR EFF NSFP,NOVARTIS SANTE FAMILIALE SA
JUSTOR 2.5MG CPR,CHIESI SA
CALCIUM CORB VIT C D PP SOL BUV NSFP,NULL
CALCIUM CORB VIT C 500 D PP SOL NSFP,NULL
CONTRASTHENYL SOL BUV AMP NSFP,NULL
STIMUPLEX SOL BUV NSFP,LEHNING
CARENCYL CAPSULE NSFP,TONIPHARM
COLIOMEGA SOL BUV NSFP,BOUCHARA RECORDATI
HEXADREPS 20MG MENTHE PASTILLE NSFP,DIEPHARMEX
DYNERVAL H P CPR NSFP,NULL
DYNERVAL H P SOL BUV AMP NSFP,NULL
TESTOSTERONE SERP 50MG/1ML NSFP,SERP
CURASTEN SOL BUV NSFP,THERABEL LUCIEN PHARMA
CALSCORBAT 0.2G/3ML ENF SOL BUV NSFP,NULL
CALSCORBAT 0.5G/5ML AD SOL BUV NSFP,NULL
CALCIUM CORB 1.1G/10ML SOL INJ NSFP,NULL
LITRISON CPR NSFP,NULL
GURONSAN CPR EFF,MSD FRANCE
OSTRAM 1.2G PDR ORALE SACHET,MERCK SERONO
TARGOCID 200MG/3.2ML PDR ET SOL INJ,SANOFI AVENTIS FRANCE
GLOBISINE SOL BUV NSFP,BELLON (RHONE POULENC RORER)
TARGOCID 100MG/1.8ML PDR ET SOL INJ,SANOFI AVENTIS FRANCE
GERO 0.1G/5ML SOL INJ NSFP,NULL
FLEBOSMIL 300MG CPR Gé NSFP,SOCOPHARM
DIOSMIL 300MG CPR Gé NSFP,COOPERATION PHARMACEUTIQUE FRANCAISE
ACLOSONE 0.05% POMMADE NSFP,NULL
CARDIOQUINE LP 250MG CPR NSFP,MEDA PHARMA
ROVAMYCINE 1.5MUI PDR INJ,SANOFI AVENTIS FRANCE
NERGITONE SOL BUV AMP NSFP,CHANTEAUD
XENID 75MG/3ML SOL INJ NSFP,NULL
MYOVITON CPR NSFP,NULL
LODINE 200MG CPR,ETHYPHARM SA
LODINE 100MG CPR NSFP,SANKYO PHARMA FRANCE SAS
MEGASTHENYL SOL BUV AMP NSFP,ALTANA PHARMA
KETAMINE PAN 250MG/5ML SOL INJ NSFP,PANPHARMA
KETAMINE PAN 250MG/2.5ML INJ FL NSFP,NULL
FLUIMUCIL ANTIBIOTIC 750 PDR NSFP,ZAMBON FRANCE
BINOCTAL CPR NSFP,NULL
DEBRIDAT 4.8MG/ML GRANULES ORAL FL,PFIZER
LYSIVIT B12 INOSITOL SOL 10ML NSFP,NULL
GELYSTENE GELULE NSFP,NULL
ERGADYL CPR NSFP,NULL
LYSINE VIT B12 EGIC SIROP NSFP,NULL
GLUTADOUZE SOL BUV AMP NSFP,BOUCHARA (DR E)
HYPERIUM 1MG CPR,SERVIER
OSTEINE C 150 GRANULES SACHET NSFP,NULL
OSTEINE C 500 GRANULES SACHET NSFP,NULL
NICICALCIUM ENF SOL BUV AMP NSFP,NULL
NICICALCIUM AD SOL BUV AMP NSFP,NULL
NEVROSTHENINE GLYCOCOLLE SOL NSFP,RIKER
NEUROSTHENOL SOL BUV,RICHARD
OSTEOGEN CPR NSFP,NULL
NUTRIGENE CPR NSFP,GNR PHARMA
NEUTROPHENE SOL INJ NSFP,NULL
NUCLEVIT B12 SOL BUV AMP NSFP,NULL
UTROGESTAN 100MG CAPSULE,BESINS INTERNATIONAL
SALBUMOL 2MG CPR NSFP,GLAXOSMITHKLINE
SALBUMOL 0.5MG/1ML SOL INJ,GLAXOSMITHKLINE
NORGAGIL GRANULES SACHET NSFP,NULL
FRAGMINE 2 500UI AXa/0.2ML SOL INJ,PFIZER
FRAGMINE 5 000UI AXa/0.2ML SOL INJ,PFIZER
FRAGMINE 10 000UI AXA/1ML INJ A NSFP,PFIZER
FRAGMINE 10 000UI AXA/1ML INJ A NSFP,BAYER PHARMA
ABCYS PDR ET SOL AURICULAIRE NSFP,NULL
TOTAPEN 1G PDR INJ IV IM NSFP,BRISTOL MYERS SQUIBB
KETAMINE PAN 50MG/5ML SOL INJ,PANPHARMA
PHOSPARTAN SOL BUV AMP NSFP,NULL
PHOSMA HEMATOPORPHYRINE SOL BUV NSFP,NULL
PHOSMA SOL BUV NSFP,NULL
PHOCYTAN SOL INJ AMP 20ML NSFP,AGUETTANT
CEFALOJECT 2G PDR ET SOL INJ IV NSFP,BRISTOL MYERS SQUIBB
PLASMARINE SIROP NSFP,NULL
PLACENTAFIL 0.5G/5ML SOL NSFP,FISONS
PHOSOVEOL VIT C500 SOL BUV AMP NSFP,NULL
POLYTONYL ENF SOL BUV AMP NSFP,NULL
PLURIFACTOR CPR NSFP,GOMENOL (DU)
POLYTONYL AD SOL BUV AMP NSFP,NULL
PYRICAMPHRE 0.1G/ML SOL BUV NSFP,NULL
DESOMEDINE 0.1% COLLYRE FL 10ML,CHAUVIN
STIMOL 1G/10ML SOL BUV AMP,BIOCODEX
STIMUTONYL SOL BUV AMP NSFP,NULL
SURELEN AD SOL BUV AMP NSFP,BAYER SANTE FAMILIALE
VITATHION GRANULES EFF SACHET NSFP,SERVIER
TRANSFUSINE SOL BUV AMP NSFP,NULL
TROPHYSAN GLUCIDIQUE SOL BUV NSFP,BAXTER SA
TONUVITAL PDR ORALE SACHET NSFP,NULL
TONICALCIUM AD SOL BUV AMP,BOUCHARA RECORDATI
TONICALCIUM ENF SOL BUV AMP,BOUCHARA RECORDATI
SURFORTAN SOL BUV AMP,ALFA WASSERMANN PHARMA
CRISTOPAL COLLYRE FL 10ML NSFP,ALCON
SURELEN ENF SOL BUV AMP NSFP,ROCHE NICHOLAS
BECOTIDE 50 MICROG SUSP INHAL NSFP,GLAXOSMITHKLINE
TEMESTA 2.5MG CPR,BIODIM
EDUCTYL AD SUPPO,TECHNI PHARMA
KABIKINASE 600000UI PDR INJ NSFP,PHARMACIA SAS
KABIKINASE 750000UI PDR INJ NSFP,PHARMACIA SAS
KABIKINASE 100000UI PDR INJ NSFP,PHARMACIA SAS
KABIKINASE 250000UI PDR INJ NSFP,PHARMACIA SAS
VIRLIX 10MG CPR,SANOFI AVENTIS FRANCE
ZYRTEC 10MG CPR NSFP,UCB PHARMA SA
PROPINE 0.1% COLLYRE FL 5ML NSFP,ALLERGAN FRANCE SAS
CORVASAL 4MG CPR,SANOFI AVENTIS FRANCE
AURICULARUM PDR AURICULAIRE FL NSFP,GRIMBERG
ARCHITEX CPR EFF NSFP,COOPERATION PHARMACEUTIQUE FRANCAISE
EFIMAG 2.25G PDR ORALE NSFP,SANKYO PHARMA FRANCE SAS
CELECTOL 200MG CPR,SANOFI AVENTIS FRANCE
NEOPARYL 250MG/3ML PDR SOL OPH NSFP,NULL
SURFEXO NEONATAL 108MG PDR INJ NSFP,GLAXOSMITHKLINE
PHAEVA CPR NSFP,BAYER SANTE
ROACCUTANE 0.05% GEL,SERP
FRUBIOSE CALCIQUE FAIBLE SOL NSFP,NULL
FRUBIOSE CALCIQUE FORTE SOL NSFP,NULL
CALCED SOL BUV AMP NSFP,NULL
EFICAL 1G/10ML SOL BUV AMP NSFP,ROCHE
CALCIUM SDZ 1.8% SIROP FL 200ML NSFP,NULL
OSSOPAN 600MG CPR,PIERRE FABRE MEDICAMENT
OSSOPAN 250MG GRANULES NSFP,NULL
PHOSPHONEUROS SOL BUV 30ML NSFP,NULL
PHOSOFORME 27G/100ML SOL BUV NSFP,MONIN CHANTEAUD
MUCICLAR 750MG GRANULES SACHET NSFP,MCNEIL SANTE GRAND PUBLIC
DIAFUSOR 5MG/24H DISP TRANSDERM,PIERRE FABRE MEDICAMENT
DEPAKINE 57.64MG/ML SIROP FL 150ML,SANOFI AVENTIS FRANCE
DIAFUSOR 10MG/24H DISP TRANSDERM,PIERRE FABRE MEDICAMENT
NITRIDERM TTS 10MG/24H DISP TRANSDER,NOVARTIS PHARMA SAS
NITRIDERM TTS 5MG/24H DISP TRANSDERM,NOVARTIS PHARMA SAS
DERMOVAL 0.05% GEL,GLAXOSMITHKLINE
GAVISCON CPR NSFP,RECKITT BENCKISER HEALTHCARE
IG ANTIVACCINE VARIOLE 500UI/ML NSFP,NULL
IG ANTIVARICELLE ZONA 100UI/ML NSFP,NULL
IG ANTIRUBEOLE 4500UI/ML SOL NSFP,NULL
IG ANTIOREILLONS SOL INJ NSFP,NULL
RENACIDINE SOL NSFP,NULL
IG GAM PDR ET SOL INJ NSFP,NULL
GLUCOSE FDR 30% INJ AMP 10ML NSFP,NULL
GAMMA TS ANTITETANOS 125UI/ML NSFP,NULL
GAMMA TS POLYVALENTES SOL INJ NSFP,NULL
GAMMA TS ALLERGAM SOL INJ NSFP,NULL
TEGELINE 0.5G/10ML PDR ET SOL INJ,LFB-BIOMEDICAMENTS
TORECAN 10MG CPR NSFP,NULL
IG ANTI CMV LFB IV 5000UI/50ML NSFP,NULL
MYCOSTER 1% SOL,PIERRE FABRE DERMATOLOGIE
NATEAD 0.1MG/2ML PDR ET SOL INJ NSFP,LABO FR FRACTIONNEMENT ET BIOTECHNOLOGIE
VINCA 10MG PDR ET SOL INJ NSFP,NULL
TISSUCOL KIT PDR+SOL PR COLLE 1ML,BAXTER SA
COLLE GRF COLLE NSFP,NULL
VIDEX 25MG CPR,BRISTOL MYERS SQUIBB
VIDEX 100MG CPR,BRISTOL MYERS SQUIBB
VELBE 10MG PDR INJ,EG LABO (EUROGENERICS)
STREPTASE 750 000UI PDR INJ,CSL BEHRING SA
CONJONCTYL 50MG/10ML SOL INJ NSFP,SEDIFA
DOLIPRANE 500MG CPR EFF,SANOFI AVENTIS FRANCE
ERYTHROGEL 4% GEL,BAILLEUL
ACTISPIRINE LP 400MG GELULE NSFP,NULL
MARCAINE RACHI 5MG/ML INJ 4ML NSFP,ASTRAZENECA
UNITIMBRE PASTEUR S SACHET NSFP,NULL
DIPHEMANIL PCH 10MG GELULE NSFP,NULL
SERUM ANTIRABIQUE PASTEUR SOL NSFP,NULL
IPSER EUROPE PASTEUR SOL INJ NSFP,NULL
SERUM BITIS ECHIS NAJA PASTEUR NSFP,NULL
PNEUMOREL 40MG SUPPO NSFP,NULL
TRANXENE 50MG/2.5ML PDR ET SOL INJ,SANOFI AVENTIS FRANCE
NEOMYCINE DIAMANT 0.35% COLL 10 NSFP,SANOFI AVENTIS FRANCE
MULTITEST IMC SUSP INTRADERM NSFP,NULL
CALSYN 100UI/2ML PDR ET SOL INJ NSFP,NULL
THYMOGLOBULINE 5MG/ML PDR+SOL NSFP,GENZYME SAS
VELOSULINE PORCINE 100UI/ML SOL NSFP,NULL
CLOPIXOL 10MG CPR,LUNDBECK SAS
TEST BRUCELLIQUE PS SOL INJ NSFP,NULL
ESBERIVEN CREME TUBE 30G NSFP,CSP - CENTRE SPECIALITES PHARMACEUTIQUES
ARTANE 2MG CPR,SANOFI AVENTIS FRANCE
TRENTADIL 300MG/5ML SOL INJ NSFP,UCB PHARMA SA
ACTRAPID HM 1000UI/10ML SOL INJ NSFP,NULL
COLISTINE SARBACH 500000U PDR NSFP,NULL
CEFAZOLINE PAN 2G/10ML PDR INJ IV,PANPHARMA
CEFAZOLINE PAN 1G/5ML PDR INJ IV,PANPHARMA
CEFAZOLINE PAN 1G/3ML PDR INJ,PANPHARMA
CEFAZOLINE PAN 0.5G/5ML INJ,PANPHARMA
CEFAZOLINE PAN 0.5G/2ML INJ NSFP,PANPHARMA
TOTAL MAGNESIEN CPR NSFP,NULL
MAGNOSCORBOL CPR NSFP,ROUSSEL DIAMANT (HOECHST MARION ROUSSEL)
MAGNOGENE 173.5MG CPR NSFP,NULL
MAGNOGENE SOL BUV NSFP,NULL
MAGNESO TUBES ROBINET PDR ORALE NSFP,NULL
DELBIASE CPR NSFP,CHIESI SA
PNEUMOREL 40MG/5ML SOL INJ NSFP,NULL
SPASMAG GELULE,GRIMBERG
NATI K 500MG CPR,DB PHARMA
IONARTHROL PDR ORALE SACHET NSFP,TRADIPHAR
LEVURES SORBIC IODE SOL BUV AMP NSFP,SEROZYM
LEVURES SORBIC VANADIUM IODE SO NSFP,NULL
MECTIZAN 6MG CPR NSFP,MERCK SHARP & DOHME CHIBRET
TIBICORTEN 0.075% CREME NSFP,NULL
RIDAURAN 3MG CPR NSFP,PIERRE FABRE MEDICAMENT
BETNESALIC POMMADE NSFP,MEDA PHARMA
SERUM ANTIBOTULIQ A PASTEUR SOL NSFP,NULL
SERUM ANTIBOTULIQ B PASTEUR SOL NSFP,NULL
RUDIVAX PDR ET SOL INJ NSFP,SANOFI PASTEUR MSD SNC
SERUM ANTIBOTULIQ E PASTEUR SOL NSFP,NULL
SERUM ANTIBOTUL A+B PASTEUR SOL NSFP,NULL
SERUM ANTIBOTULIQ C PASTEUR SOL NSFP,NULL
SERUM ANTIGANGREN PASTEUR SOL NSFP,NULL
SERUM ANTI DENDROAPSIS PASTEUR NSFP,NULL
SOLURUTINE PAPAVERINE CPR NSFP,SANOFI AVENTIS FRANCE
LYSANXIA 10MG CPR,SIGMA TAU FRANCE
MARCAINE 0.25% ADR INJ 20ML NSFP,ASTRAZENECA
ARSACOL 150MG CPR NSFP,ZAMBON FRANCE
MINIRIN SPRAY 10MICROGR SOL ENDONAS,FERRING SAS
BREVIBLOC 2.5G/10ML INJ 10ML NSFP,BAXTER SA
MAXOMAT 1.3MG PDR ET SOL INJ NSFP,SANOFI AVENTIS FRANCE
CACIT 500MG CPR EFF,WARNER CHILCOTT FRANCE
CACIT 1000MG CPR EFF,WARNER CHILCOTT FRANCE
TACITINE 2MG/2ML SIROP NSFP,NULL
IMMUN BCG PASTEUR SUSP INJ NSFP,NULL
AZYM CPR NSFP,NULL
AZYM PDR ORALE NSFP,NULL
ANTI H CPR NSFP,EISAI SA
ANTI H PDR ORALE NSFP,EISAI SA
UMULINE PROFIL 30 400UI/10ML NSFP,NULL
UMULINE PROFIL 40 400UI/10ML NSFP,NULL
BI CITROL GRANULES NSFP,DELBERT
QUAM AD CPR NSFP,NYCOMED AUSTRIA
CARBOMUCIL GRANULES NSFP,NULL
CARBOPHOS 400MG CPR,TRADIPHAR SA
CAVED'S CPR NSFP,NULL
GASTRALUGEL CPR NSFP,EG LABO (EUROGENERICS)
GASTROLENA SORBITOL PDR ORALE NSFP,NULL
GASTROPAX PDR ORALE,LEHNING
VOLTARENE 50MG CPR,NOVARTIS PHARMA SAS
GELOGASTRINE GRANULES NSFP,NULL
OVULENE 50 CPR NSFP,NULL
GELOGASTRINE CPR A CROQUER NSFP,NULL
GELOSEDINE GELEE ORALE SACHET NSFP,NULL
KALICITRINE SOL BUV AMP NSFP,PROMEDICA
JECOPEPTOL PDR ORALE NSFP,TRADIPHAR
JECOBIASE ENF SOL BUV AMP NSFP,NULL
JECOBIASE AD SOL BUV AMP NSFP,NULL
HEPARGITOL PDR ORALE SACHET,ELERTE
LACTEOL SUSP BUV AMP NSFP,AXCAN PHARMA SAS
KAOMUTH PDR ORALE NSFP,NULL
PHOSPHALUGEL 540MG CPR,ASTELLAS PHARMA
OXYBOLDINE CPR EFF,COOPERATION PHARMACEUTIQUE FRANCAISE
ORTHOGASTRINE PDR ORALE SACHET NSFP,NULL
NORMOGASTRYL CPR EFF NSFP,UPSA CONSEIL
CLOPIXOL 25MG CPR,LUNDBECK SAS
ALLPYRAL R PM 5000PNU/5ML SUSP NSFP,NULL
CARIAMYL 500MG/5ML SOL INJ NSFP,NULL
DIALYSE PERIT PCH FORM CG 10L NSFP,NULL
SPASMAVERINE 40MG CPR NSFP,NULL
POLYSILANE REGLISSE MIDY CPR NSFP,NULL
ORGASULINE RAPIDE 400UI/10ML NSFP,ORGANON
ORGASULINE NPH 400UI/10ML INJ NSFP,ORGANON
CEBEDEXACOL PDR ET SOL OPH NSFP,CHAUVIN
SORBOCITRYL ENF SOL BUV AMP NSFP,NULL
TRIGLYSAL CPR NSFP,TRADIPHAR
PEPSANE GEL BUVABLE,ROSA PHYTOPHARMA
EOSINE AQU DEMEL 2% SOL 45ML NSFP,NULL
DIPHEMANIL PCH 20MG GELULE NSFP,NULL
ZAVEDOS 5MG PDR INJ,PFIZER
DROLEPTAN 20MG/ML BUV FL 30ML NSFP,OTL PHARMA
DIPHEMANIL PCH 5MG GELULE NSFP,NULL
DIPHEMANIL PCH 2MG GELULE NSFP,NULL
HEPARINE NA VITRUM 5000UI/5ML NSFP,NULL
SOMATONORM 4UI/2ML PDR INJ NSFP,NULL
LEVOCARNIL 1G/5ML SOL INJ,SIGMA TAU FRANCE
OXYFERRISCORBONE SOD ATROP INJ NSFP,NULL
DIPHEMANIL PCH 1MG GELULE NSFP,NULL
PRINIVIL 5MG CPR,MSD FRANCE
PRINIVIL 20MG CPR,MSD FRANCE
HORMONEURYL 3G/5ML SOL AMP NSFP,NULL
CARBOLEVURE AD GELULE,PIERRE FABRE MEDICAMENT
CARBOLEVURE ENF GELULE,PIERRE FABRE MEDICAMENT
CARBOSYLANE AD GELULE,GRIMBERG
MANDOCARBINE GRANULES NSFP,NULL
KAOLOGEAIS GRANULES NSFP,EREMPHARMA SAS
CEPOREXINE 1G/4ML PDR + SOL INJ NSFP,GLAXOSMITHKLINE
NEUROGASTROCOLINE GRANULES NSFP,NULL
MUCIPULGITE GRANULES NSFP,DEXO
METEOXANE GELULE,ALFA WASSERMANN PHARMA
PEREFLAT CPR NSFP,NULL
ZYMOPLEX CAPSULE MOLLE NSFP,ZAMBON FRANCE
ALGOBUSCOPAN NORAMIDOPYRINE CPR NSFP,NULL
ALPHINTERN CPR NSFP,LABORATOIRES LEURQUIN MEDIOLANUM SA
SALGYDAL NORAMIDOPYRIN AD SUPPO NSFP,BOUCHARA RECORDATI
NEGMAPEN 500MG GELULE NSFP,NULL
FLUVERMAL 100MG CPR,JOHNSON & JOHNSON SANTE BEAUTE FRANCE
BELLADENAL CPR NSFP,NULL
BELLADENAL RETARD CPR NSFP,NULL
SOLCOSERYL 3.6G/10ML SOL INJ NSFP,NULL
DACTILASE CPR NSFP,NULL
CLOPIXOL 2% SOL BUV FL 20ML,LUNDBECK SAS
GASTROSEDYL SOL BUV NSFP,NULL
PIPTAL PHENOBARBITAL SOL BUV NSFP,NULL
SCOPOS 0.125MG/1ML SOL INJ NSFP,NULL
LIBRAX ROCHE 2.5MG/5MG CPR NSFP,CSP - CENTRE SPECIALITES PHARMACEUTIQUES
VAGANTYL SUPPO NSFP,NULL
LASILIX 20MG/2ML SOL INJ,SANOFI AVENTIS FRANCE
VAGANTYL CPR NSFP,NULL
SULFABLEU COLLYRE FL 10ML NSFP,ALCON
GLUCOSE AGT 10% SOL INJ AMP 10MLNSFP,AGUETTANT
EDETATE DINA 0.1% FAURE COLLYRE NSFP,NULL
EUROBIOL 4.5G PDR ORALE FL NSFP,MAYOLY SPINDLER
FESTALE CPR NSFP,NULL
AMYLODIASTASE 69MG CPR,SERP
EUPEPTIQUE TISY SOL BUV FL NSFP,NULL
EFFERDIASE CPR EFF NSFP,PIERRE FABRE MEDICAMENT
FLAVIASTASE 50MG CPR NSFP,IPHYM
NUTRIZYME CPR NSFP,NULL
PANCREAL KIRCHNER 150MG CPR NSFP,SWIFTMAD
ALOPLASTINE ACIDE PATE NSFP,NULL
PANCRELASE CPR,DB PHARMA
CHLORIDIA SOL BUV NSFP,NULL
ELIXIR GREZ CHLORHYDROPEPSIQUE NSFP,MONIN
VAGOSERINE CPR NSFP,THERANOL DEGLAUDE
CAPSYL 15MG CAPSULE NC,PRIMUS LAB LIMITED
ZESTRIL 20MG CPR,ASTRAZENECA
OXYTHYOL PATE 160G,RICHARD
ZESTRIL 5MG CPR,ASTRAZENECA
ZOCOR 20MG CPR,MSD FRANCE
OSFOLATE 25MG GELULE NSFP,BAXTER SA
OSFOLATE 5MG GELULE NSFP,BAXTER SA
NIMOTOP 10MG/50ML SOL INJ,BAYER SANTE
TORENTAL 300MG/15ML SOL INJ NSFP,SANOFI AVENTIS FRANCE
PROKINYL LP 15MG GELULE,TECHNI PHARMA
VIBRAVEINEUSE 100MG/5ML SOL INJ,SERB (L'ARGUENON INTERNATIONAL SERB)
LARGACTIL 100MG CPR,SANOFI AVENTIS FRANCE
CERULEX 0.05MG/1ML SOL INJ NSFP,NULL
QUINIDURULE LP 200MG CPR NSFP,NULL
MICROPHTA 0.3% COLLYRE FL 5ML NSFP,EUROPHTA
FUROSEMIDE DKT 250MG INJ NSFP,SANOFI AVENTIS FRANCE
AMPICIL 250MG GELULE NSFP,NULL
CELOCURINE 0.1G PDR INJ NSFP,NULL
VICTAN 2MG CPR,SANOFI AVENTIS FRANCE
XYLOCAINE 10MG/ML ADR SOL INJ 20ML,ASTRAZENECA
NEURIPLEGE 25MG CPR NSFP,NULL
TRIPERIDOL 1MG/ML SOL BUV NSFP,JANSSEN CILAG
NEUROLITHIUM 2G/10ML SOL BUV NSFP,LABCATAL
LENITRAL 3MG/2ML SOL INJ NSFP,BESINS INTERNATIONAL
